district,statewide_d_pct,win_prob,sigma_i,sigma_source,incumbency_shift
8,49.0,1.0,0.04149445919805966,shrunk_2pt,0.0
43,49.0,0.9997,0.04141207229588298,shrunk_2pt,0.0
41,49.0,0.9968,0.046243258224299005,prior_only,0.0
5,49.0,0.9949,0.046243258224299005,prior_only,0.0
16,49.0,0.9939,0.046243258224299005,prior_only,0.0
6,49.0,0.9973,0.03987976648050284,shrunk_2pt,0.0
4,49.0,0.9954,0.03929644674190579,shrunk_2pt,0.0
11,49.0,0.98,0.041946262280916496,shrunk_2pt,0.0
58,49.0,0.9664,0.046243258224299005,prior_only,0.0
19,49.0,0.9746,0.04316857399821586,shrunk_2pt,0.0
28,49.0,0.9971,0.028988076157790803,shrunk_4pt,0.0
34,49.0,0.9697,0.03876463319237573,shrunk_2pt,0.0
27,49.0,0.967,0.03869462782660454,shrunk_2pt,0.0
53,49.0,0.9464,0.04192091505846978,shrunk_2pt,0.0
15,49.0,0.9142,0.046243258224299005,prior_only,0.0
14,49.0,0.8793,0.03990244416748726,shrunk_2pt,0.0
10,49.0,0.8415,0.04229098671158475,shrunk_2pt,0.0
31,49.0,0.8064,0.046243258224299005,prior_only,0.0
23,49.0,0.7879,0.03905647775388147,shrunk_2pt,0.0
36,49.0,0.7644,0.03932308887968287,shrunk_2pt,0.0
49,49.0,0.7581,0.03895325034755685,shrunk_2pt,0.0
52,49.0,0.7355,0.038724948948183756,shrunk_2pt,0.0
35,49.0,0.6942,0.046243258224299005,prior_only,0.0
64,49.0,0.5476,0.043845325043149565,shrunk_2pt,0.0
17,49.0,0.5196,0.046243258224299005,prior_only,0.0
60,49.0,0.4838,0.046243258224299005,prior_only,0.0
39,49.0,0.472,0.04047903264826666,shrunk_2pt,0.0
72,49.0,0.4055,0.04831661441098122,shrunk_2pt,0.0
32,49.0,0.3818,0.0408933423742721,shrunk_2pt,0.0
44,49.0,0.3616,0.046243258224299005,prior_only,0.0
75,49.0,0.3174,0.03869207221304435,shrunk_2pt,0.0
37,49.0,0.2693,0.046243258224299005,prior_only,0.0
29,49.0,0.2392,0.046243258224299005,prior_only,0.0
89,49.0,0.1433,0.040486447600887855,shrunk_2pt,0.0
73,49.0,0.1103,0.046243258224299005,prior_only,0.0
68,49.0,0.1022,0.046243258224299005,prior_only,0.0
57,49.0,0.0491,0.0386898982492774,shrunk_2pt,0.0
59,49.0,0.0761,0.046243258224299005,prior_only,0.0
70,49.0,0.0279,0.0390067544937981,shrunk_2pt,0.0
65,49.0,0.0517,0.046243258224299005,prior_only,0.0
56,49.0,0.0283,0.03954543516689933,shrunk_2pt,0.0
74,49.0,0.0261,0.03885677339974896,shrunk_2pt,0.0
45,49.0,0.0273,0.039497491958850224,shrunk_2pt,0.0
61,49.0,0.0299,0.040505534023629886,shrunk_2pt,0.0
54,49.0,0.0336,0.042460330670396784,shrunk_2pt,0.0
66,49.0,0.0208,0.03881097456312374,shrunk_2pt,0.0
99,49.0,0.0294,0.041880751839472014,shrunk_2pt,0.0
47,49.0,0.0251,0.04075872356366718,shrunk_2pt,0.0
50,49.0,0.0405,0.046243258224299005,prior_only,0.0
48,49.0,0.0144,0.03870392324480088,shrunk_2pt,0.0
95,49.0,0.0332,0.04844025308913485,shrunk_2pt,0.0
46,49.0,0.0022,0.03869169947985534,shrunk_2pt,0.0
88,49.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,49.0,0.001,0.038787270068147854,shrunk_2pt,0.0
86,49.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,49.0,0.0093,0.052099588641748774,shrunk_2pt,0.0
67,49.0,0.0024,0.046243258224299005,prior_only,0.0
92,49.0,0.0019,0.046243258224299005,prior_only,0.0
96,49.0,0.0003,0.040050704265211595,shrunk_2pt,0.0
77,49.0,0.0001,0.03869087436772964,shrunk_2pt,0.0
51,49.0,0.0007,0.046243258224299005,prior_only,0.0
76,49.0,0.0005,0.046243258224299005,prior_only,0.0
71,49.0,0.0,0.038781463130462705,shrunk_2pt,0.0
30,49.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,49.0,0.0,0.039069238137432856,shrunk_2pt,0.0
12,49.0,0.0001,0.046243258224299005,prior_only,0.0
79,49.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,49.0,0.0,0.046243258224299005,prior_only,0.0
55,49.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,49.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,49.0,0.0075,0.07715327858788477,shrunk_3pt,0.0
78,49.0,0.0,0.046243258224299005,prior_only,0.0
98,49.0,0.0,0.046243258224299005,prior_only,0.0
69,49.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,49.0,0.0,0.046243258224299005,prior_only,0.0
63,49.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,49.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,49.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,49.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,49.0,0.0,0.046243258224299005,prior_only,0.0
82,49.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,49.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,49.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,49.5,1.0,0.046243258224299005,prior_only,0.0
20,49.5,1.0,0.046243258224299005,prior_only,0.0
22,49.5,1.0,0.046243258224299005,prior_only,0.0
25,49.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,49.5,1.0,0.046243258224299005,prior_only,0.0
1,49.5,1.0,0.046243258224299005,prior_only,0.0
13,49.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,49.5,1.0,0.046243258224299005,prior_only,0.0
21,49.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,49.5,1.0,0.046243258224299005,prior_only,0.0
33,49.5,1.0,0.046243258224299005,prior_only,0.0
24,49.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,49.5,1.0,0.046243258224299005,prior_only,0.0
26,49.5,1.0,0.046243258224299005,prior_only,0.0
9,49.5,1.0,0.046243258224299005,prior_only,0.0
42,49.5,1.0,0.046243258224299005,prior_only,0.0
8,49.5,1.0,0.04149445919805966,shrunk_2pt,0.0
43,49.5,0.9998,0.04141207229588298,shrunk_2pt,0.0
41,49.5,0.9977,0.046243258224299005,prior_only,0.0
5,49.5,0.9963,0.046243258224299005,prior_only,0.0
16,49.5,0.9956,0.046243258224299005,prior_only,0.0
6,49.5,0.9982,0.03987976648050284,shrunk_2pt,0.0
4,49.5,0.9969,0.03929644674190579,shrunk_2pt,0.0
11,49.5,0.9851,0.041946262280916496,shrunk_2pt,0.0
58,49.5,0.9737,0.046243258224299005,prior_only,0.0
19,49.5,0.9807,0.04316857399821586,shrunk_2pt,0.0
28,49.5,0.9983,0.028988076157790803,shrunk_4pt,0.0
34,49.5,0.9775,0.03876463319237573,shrunk_2pt,0.0
27,49.5,0.9755,0.03869462782660454,shrunk_2pt,0.0
53,49.5,0.9582,0.04192091505846978,shrunk_2pt,0.0
15,49.5,0.9299,0.046243258224299005,prior_only,0.0
14,49.5,0.9026,0.03990244416748726,shrunk_2pt,0.0
10,49.5,0.8684,0.04229098671158475,shrunk_2pt,0.0
31,49.5,0.8347,0.046243258224299005,prior_only,0.0
23,49.5,0.8231,0.03905647775388147,shrunk_2pt,0.0
36,49.5,0.8017,0.03932308887968287,shrunk_2pt,0.0
49,49.5,0.7963,0.03895325034755685,shrunk_2pt,0.0
52,49.5,0.776,0.038724948948183756,shrunk_2pt,0.0
35,49.5,0.731,0.046243258224299005,prior_only,0.0
64,49.5,0.5924,0.043845325043149565,shrunk_2pt,0.0
17,49.5,0.5625,0.046243258224299005,prior_only,0.0
60,49.5,0.5269,0.046243258224299005,prior_only,0.0
39,49.5,0.5212,0.04047903264826666,shrunk_2pt,0.0
72,49.5,0.4461,0.04831661441098122,shrunk_2pt,0.0
32,49.5,0.4292,0.0408933423742721,shrunk_2pt,0.0
44,49.5,0.4028,0.046243258224299005,prior_only,0.0
75,49.5,0.3648,0.03869207221304435,shrunk_2pt,0.0
37,49.5,0.3061,0.046243258224299005,prior_only,0.0
29,49.5,0.274,0.046243258224299005,prior_only,0.0
89,49.5,0.1731,0.040486447600887855,shrunk_2pt,0.0
73,49.5,0.1321,0.046243258224299005,prior_only,0.0
68,49.5,0.1228,0.046243258224299005,prior_only,0.0
57,49.5,0.0637,0.0386898982492774,shrunk_2pt,0.0
59,49.5,0.0928,0.046243258224299005,prior_only,0.0
70,49.5,0.0372,0.0390067544937981,shrunk_2pt,0.0
65,49.5,0.0642,0.046243258224299005,prior_only,0.0
56,49.5,0.0376,0.03954543516689933,shrunk_2pt,0.0
74,49.5,0.0349,0.03885677339974896,shrunk_2pt,0.0
45,49.5,0.0362,0.039497491958850224,shrunk_2pt,0.0
61,49.5,0.0393,0.040505534023629886,shrunk_2pt,0.0
54,49.5,0.0434,0.042460330670396784,shrunk_2pt,0.0
66,49.5,0.0282,0.03881097456312374,shrunk_2pt,0.0
99,49.5,0.0383,0.041880751839472014,shrunk_2pt,0.0
47,49.5,0.0332,0.04075872356366718,shrunk_2pt,0.0
50,49.5,0.0508,0.046243258224299005,prior_only,0.0
48,49.5,0.0198,0.03870392324480088,shrunk_2pt,0.0
95,49.5,0.0416,0.04844025308913485,shrunk_2pt,0.0
46,49.5,0.0032,0.03869169947985534,shrunk_2pt,0.0
88,49.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,49.5,0.0015,0.038787270068147854,shrunk_2pt,0.0
86,49.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,49.5,0.0119,0.052099588641748774,shrunk_2pt,0.0
67,49.5,0.0033,0.046243258224299005,prior_only,0.0
92,49.5,0.0027,0.046243258224299005,prior_only,0.0
96,49.5,0.0005,0.040050704265211595,shrunk_2pt,0.0
77,49.5,0.0002,0.03869087436772964,shrunk_2pt,0.0
51,49.5,0.001,0.046243258224299005,prior_only,0.0
76,49.5,0.0007,0.046243258224299005,prior_only,0.0
71,49.5,0.0001,0.038781463130462705,shrunk_2pt,0.0
30,49.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,49.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,49.5,0.0002,0.046243258224299005,prior_only,0.0
79,49.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,49.5,0.0,0.046243258224299005,prior_only,0.0
55,49.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,49.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,49.5,0.009,0.07715327858788477,shrunk_3pt,0.0
78,49.5,0.0,0.046243258224299005,prior_only,0.0
98,49.5,0.0,0.046243258224299005,prior_only,0.0
69,49.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,49.5,0.0,0.046243258224299005,prior_only,0.0
63,49.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,49.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,49.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,49.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,49.5,0.0,0.046243258224299005,prior_only,0.0
82,49.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,49.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,49.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,50.0,1.0,0.046243258224299005,prior_only,0.0
20,50.0,1.0,0.046243258224299005,prior_only,0.0
22,50.0,1.0,0.046243258224299005,prior_only,0.0
25,50.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,50.0,1.0,0.046243258224299005,prior_only,0.0
1,50.0,1.0,0.046243258224299005,prior_only,0.0
13,50.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,50.0,1.0,0.046243258224299005,prior_only,0.0
21,50.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,50.0,1.0,0.046243258224299005,prior_only,0.0
33,50.0,1.0,0.046243258224299005,prior_only,0.0
24,50.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,50.0,1.0,0.046243258224299005,prior_only,0.0
26,50.0,1.0,0.046243258224299005,prior_only,0.0
9,50.0,1.0,0.046243258224299005,prior_only,0.0
42,50.0,1.0,0.046243258224299005,prior_only,0.0
8,50.0,1.0,0.04149445919805966,shrunk_2pt,0.0
43,50.0,0.9999,0.04141207229588298,shrunk_2pt,0.0
41,50.0,0.9984,0.046243258224299005,prior_only,0.0
5,50.0,0.9973,0.046243258224299005,prior_only,0.0
16,50.0,0.9968,0.046243258224299005,prior_only,0.0
6,50.0,0.9988,0.03987976648050284,shrunk_2pt,0.0
4,50.0,0.9979,0.03929644674190579,shrunk_2pt,0.0
11,50.0,0.9891,0.041946262280916496,shrunk_2pt,0.0
58,50.0,0.9796,0.046243258224299005,prior_only,0.0
19,50.0,0.9855,0.04316857399821586,shrunk_2pt,0.0
28,50.0,0.999,0.028988076157790803,shrunk_4pt,0.0
34,50.0,0.9836,0.03876463319237573,shrunk_2pt,0.0
27,50.0,0.982,0.03869462782660454,shrunk_2pt,0.0
53,50.0,0.9678,0.04192091505846978,shrunk_2pt,0.0
15,50.0,0.9433,0.046243258224299005,prior_only,0.0
14,50.0,0.9225,0.03990244416748726,shrunk_2pt,0.0
10,50.0,0.892,0.04229098671158475,shrunk_2pt,0.0
31,50.0,0.8602,0.046243258224299005,prior_only,0.0
23,50.0,0.8543,0.03905647775388147,shrunk_2pt,0.0
36,50.0,0.8352,0.03932308887968287,shrunk_2pt,0.0
49,50.0,0.8307,0.03895325034755685,shrunk_2pt,0.0
52,50.0,0.8127,0.038724948948183756,shrunk_2pt,0.0
35,50.0,0.7655,0.046243258224299005,prior_only,0.0
64,50.0,0.636,0.043845325043149565,shrunk_2pt,0.0
17,50.0,0.6047,0.046243258224299005,prior_only,0.0
60,50.0,0.5697,0.046243258224299005,prior_only,0.0
39,50.0,0.5701,0.04047903264826666,shrunk_2pt,0.0
72,50.0,0.4872,0.04831661441098122,shrunk_2pt,0.0
32,50.0,0.4776,0.0408933423742721,shrunk_2pt,0.0
44,50.0,0.4451,0.046243258224299005,prior_only,0.0
75,50.0,0.4143,0.03869207221304435,shrunk_2pt,0.0
37,50.0,0.345,0.046243258224299005,prior_only,0.0
29,50.0,0.3111,0.046243258224299005,prior_only,0.0
89,50.0,0.2066,0.040486447600887855,shrunk_2pt,0.0
73,50.0,0.1566,0.046243258224299005,prior_only,0.0
68,50.0,0.1462,0.046243258224299005,prior_only,0.0
57,50.0,0.0815,0.0386898982492774,shrunk_2pt,0.0
59,50.0,0.1121,0.046243258224299005,prior_only,0.0
70,50.0,0.0489,0.0390067544937981,shrunk_2pt,0.0
65,50.0,0.079,0.046243258224299005,prior_only,0.0
56,50.0,0.0492,0.03954543516689933,shrunk_2pt,0.0
74,50.0,0.0461,0.03885677339974896,shrunk_2pt,0.0
45,50.0,0.0475,0.039497491958850224,shrunk_2pt,0.0
61,50.0,0.0509,0.040505534023629886,shrunk_2pt,0.0
54,50.0,0.0554,0.042460330670396784,shrunk_2pt,0.0
66,50.0,0.0376,0.03881097456312374,shrunk_2pt,0.0
99,50.0,0.0494,0.041880751839472014,shrunk_2pt,0.0
47,50.0,0.0433,0.04075872356366718,shrunk_2pt,0.0
50,50.0,0.0631,0.046243258224299005,prior_only,0.0
48,50.0,0.0269,0.03870392324480088,shrunk_2pt,0.0
95,50.0,0.0517,0.04844025308913485,shrunk_2pt,0.0
46,50.0,0.0048,0.03869169947985534,shrunk_2pt,0.0
88,50.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,50.0,0.0023,0.038787270068147854,shrunk_2pt,0.0
86,50.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,50.0,0.0153,0.052099588641748774,shrunk_2pt,0.0
67,50.0,0.0046,0.046243258224299005,prior_only,0.0
92,50.0,0.0037,0.046243258224299005,prior_only,0.0
96,50.0,0.0008,0.040050704265211595,shrunk_2pt,0.0
77,50.0,0.0003,0.03869087436772964,shrunk_2pt,0.0
51,50.0,0.0014,0.046243258224299005,prior_only,0.0
76,50.0,0.001,0.046243258224299005,prior_only,0.0
71,50.0,0.0001,0.038781463130462705,shrunk_2pt,0.0
30,50.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,50.0,0.0001,0.039069238137432856,shrunk_2pt,0.0
12,50.0,0.0003,0.046243258224299005,prior_only,0.0
79,50.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,50.0,0.0001,0.046243258224299005,prior_only,0.0
55,50.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,50.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,50.0,0.0107,0.07715327858788477,shrunk_3pt,0.0
78,50.0,0.0,0.046243258224299005,prior_only,0.0
98,50.0,0.0,0.046243258224299005,prior_only,0.0
69,50.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,50.0,0.0,0.046243258224299005,prior_only,0.0
63,50.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,50.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,50.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,50.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,50.0,0.0,0.046243258224299005,prior_only,0.0
82,50.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,50.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,50.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,50.5,1.0,0.046243258224299005,prior_only,0.0
20,50.5,1.0,0.046243258224299005,prior_only,0.0
22,50.5,1.0,0.046243258224299005,prior_only,0.0
25,50.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,50.5,1.0,0.046243258224299005,prior_only,0.0
1,50.5,1.0,0.046243258224299005,prior_only,0.0
13,50.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,50.5,1.0,0.046243258224299005,prior_only,0.0
21,50.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,50.5,1.0,0.046243258224299005,prior_only,0.0
33,50.5,1.0,0.046243258224299005,prior_only,0.0
24,50.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,50.5,1.0,0.046243258224299005,prior_only,0.0
26,50.5,1.0,0.046243258224299005,prior_only,0.0
9,50.5,1.0,0.046243258224299005,prior_only,0.0
42,50.5,1.0,0.046243258224299005,prior_only,0.0
8,50.5,1.0,0.04149445919805966,shrunk_2pt,0.0
43,50.5,0.9999,0.04141207229588298,shrunk_2pt,0.0
41,50.5,0.9989,0.046243258224299005,prior_only,0.0
5,50.5,0.9981,0.046243258224299005,prior_only,0.0
16,50.5,0.9977,0.046243258224299005,prior_only,0.0
6,50.5,0.9992,0.03987976648050284,shrunk_2pt,0.0
4,50.5,0.9986,0.03929644674190579,shrunk_2pt,0.0
11,50.5,0.9921,0.041946262280916496,shrunk_2pt,0.0
58,50.5,0.9844,0.046243258224299005,prior_only,0.0
19,50.5,0.9893,0.04316857399821586,shrunk_2pt,0.0
28,50.5,0.9995,0.028988076157790803,shrunk_4pt,0.0
34,50.5,0.9882,0.03876463319237573,shrunk_2pt,0.0
27,50.5,0.987,0.03869462782660454,shrunk_2pt,0.0
53,50.5,0.9755,0.04192091505846978,shrunk_2pt,0.0
15,50.5,0.9546,0.046243258224299005,prior_only,0.0
14,50.5,0.9391,0.03990244416748726,shrunk_2pt,0.0
10,50.5,0.9124,0.04229098671158475,shrunk_2pt,0.0
31,50.5,0.8828,0.046243258224299005,prior_only,0.0
23,50.5,0.8816,0.03905647775388147,shrunk_2pt,0.0
36,50.5,0.8647,0.03932308887968287,shrunk_2pt,0.0
49,50.5,0.8611,0.03895325034755685,shrunk_2pt,0.0
52,50.5,0.8454,0.038724948948183756,shrunk_2pt,0.0
35,50.5,0.7973,0.046243258224299005,prior_only,0.0
64,50.5,0.6779,0.043845325043149565,shrunk_2pt,0.0
17,50.5,0.6456,0.046243258224299005,prior_only,0.0
60,50.5,0.6117,0.046243258224299005,prior_only,0.0
39,50.5,0.618,0.04047903264826666,shrunk_2pt,0.0
72,50.5,0.5284,0.04831661441098122,shrunk_2pt,0.0
32,50.5,0.5263,0.0408933423742721,shrunk_2pt,0.0
44,50.5,0.4881,0.046243258224299005,prior_only,0.0
75,50.5,0.4652,0.03869207221304435,shrunk_2pt,0.0
37,50.5,0.3856,0.046243258224299005,prior_only,0.0
29,50.5,0.3503,0.046243258224299005,prior_only,0.0
89,50.5,0.2435,0.040486447600887855,shrunk_2pt,0.0
73,50.5,0.1839,0.046243258224299005,prior_only,0.0
68,50.5,0.1724,0.046243258224299005,prior_only,0.0
57,50.5,0.1028,0.0386898982492774,shrunk_2pt,0.0
59,50.5,0.1341,0.046243258224299005,prior_only,0.0
70,50.5,0.0633,0.0390067544937981,shrunk_2pt,0.0
65,50.5,0.0961,0.046243258224299005,prior_only,0.0
56,50.5,0.0634,0.03954543516689933,shrunk_2pt,0.0
74,50.5,0.0599,0.03885677339974896,shrunk_2pt,0.0
45,50.5,0.0614,0.039497491958850224,shrunk_2pt,0.0
61,50.5,0.0652,0.040505534023629886,shrunk_2pt,0.0
54,50.5,0.0699,0.042460330670396784,shrunk_2pt,0.0
66,50.5,0.0494,0.03881097456312374,shrunk_2pt,0.0
99,50.5,0.0628,0.041880751839472014,shrunk_2pt,0.0
47,50.5,0.0558,0.04075872356366718,shrunk_2pt,0.0
50,50.5,0.0777,0.046243258224299005,prior_only,0.0
48,50.5,0.036,0.03870392324480088,shrunk_2pt,0.0
95,50.5,0.0635,0.04844025308913485,shrunk_2pt,0.0
46,50.5,0.0069,0.03869169947985534,shrunk_2pt,0.0
88,50.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,50.5,0.0034,0.038787270068147854,shrunk_2pt,0.0
86,50.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,50.5,0.0193,0.052099588641748774,shrunk_2pt,0.0
67,50.5,0.0063,0.046243258224299005,prior_only,0.0
92,50.5,0.0051,0.046243258224299005,prior_only,0.0
96,50.5,0.0012,0.040050704265211595,shrunk_2pt,0.0
77,50.5,0.0004,0.03869087436772964,shrunk_2pt,0.0
51,50.5,0.0021,0.046243258224299005,prior_only,0.0
76,50.5,0.0015,0.046243258224299005,prior_only,0.0
71,50.5,0.0002,0.038781463130462705,shrunk_2pt,0.0
30,50.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,50.5,0.0001,0.039069238137432856,shrunk_2pt,0.0
12,50.5,0.0005,0.046243258224299005,prior_only,0.0
79,50.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,50.5,0.0001,0.046243258224299005,prior_only,0.0
55,50.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,50.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,50.5,0.0127,0.07715327858788477,shrunk_3pt,0.0
78,50.5,0.0001,0.046243258224299005,prior_only,0.0
98,50.5,0.0001,0.046243258224299005,prior_only,0.0
69,50.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,50.5,0.0,0.046243258224299005,prior_only,0.0
63,50.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,50.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,50.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,50.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,50.5,0.0,0.046243258224299005,prior_only,0.0
82,50.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,50.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,50.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,51.0,1.0,0.046243258224299005,prior_only,0.0
20,51.0,1.0,0.046243258224299005,prior_only,0.0
22,51.0,1.0,0.046243258224299005,prior_only,0.0
25,51.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,51.0,1.0,0.046243258224299005,prior_only,0.0
1,51.0,1.0,0.046243258224299005,prior_only,0.0
13,51.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,51.0,1.0,0.046243258224299005,prior_only,0.0
21,51.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,51.0,1.0,0.046243258224299005,prior_only,0.0
33,51.0,1.0,0.046243258224299005,prior_only,0.0
24,51.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,51.0,1.0,0.046243258224299005,prior_only,0.0
26,51.0,1.0,0.046243258224299005,prior_only,0.0
9,51.0,1.0,0.046243258224299005,prior_only,0.0
42,51.0,1.0,0.046243258224299005,prior_only,0.0
8,51.0,1.0,0.04149445919805966,shrunk_2pt,0.0
43,51.0,0.9999,0.04141207229588298,shrunk_2pt,0.0
41,51.0,0.9992,0.046243258224299005,prior_only,0.0
5,51.0,0.9986,0.046243258224299005,prior_only,0.0
16,51.0,0.9984,0.046243258224299005,prior_only,0.0
6,51.0,0.9995,0.03987976648050284,shrunk_2pt,0.0
4,51.0,0.9991,0.03929644674190579,shrunk_2pt,0.0
11,51.0,0.9943,0.041946262280916496,shrunk_2pt,0.0
58,51.0,0.9882,0.046243258224299005,prior_only,0.0
19,51.0,0.9922,0.04316857399821586,shrunk_2pt,0.0
28,51.0,0.9997,0.028988076157790803,shrunk_4pt,0.0
34,51.0,0.9916,0.03876463319237573,shrunk_2pt,0.0
27,51.0,0.9908,0.03869462782660454,shrunk_2pt,0.0
53,51.0,0.9816,0.04192091505846978,shrunk_2pt,0.0
15,51.0,0.964,0.046243258224299005,prior_only,0.0
14,51.0,0.9528,0.03990244416748726,shrunk_2pt,0.0
10,51.0,0.9297,0.04229098671158475,shrunk_2pt,0.0
31,51.0,0.9027,0.046243258224299005,prior_only,0.0
23,51.0,0.9051,0.03905647775388147,shrunk_2pt,0.0
36,51.0,0.8905,0.03932308887968287,shrunk_2pt,0.0
49,51.0,0.8875,0.03895325034755685,shrunk_2pt,0.0
52,51.0,0.8741,0.038724948948183756,shrunk_2pt,0.0
35,51.0,0.8264,0.046243258224299005,prior_only,0.0
64,51.0,0.7176,0.043845325043149565,shrunk_2pt,0.0
17,51.0,0.685,0.046243258224299005,prior_only,0.0
60,51.0,0.6524,0.046243258224299005,prior_only,0.0
39,51.0,0.6641,0.04047903264826666,shrunk_2pt,0.0
72,51.0,0.5694,0.04831661441098122,shrunk_2pt,0.0
32,51.0,0.5747,0.0408933423742721,shrunk_2pt,0.0
44,51.0,0.5312,0.046243258224299005,prior_only,0.0
75,51.0,0.5167,0.03869207221304435,shrunk_2pt,0.0
37,51.0,0.4276,0.046243258224299005,prior_only,0.0
29,51.0,0.3911,0.046243258224299005,prior_only,0.0
89,51.0,0.2838,0.040486447600887855,shrunk_2pt,0.0
73,51.0,0.2141,0.046243258224299005,prior_only,0.0
68,51.0,0.2014,0.046243258224299005,prior_only,0.0
57,51.0,0.1279,0.0386898982492774,shrunk_2pt,0.0
59,51.0,0.1588,0.046243258224299005,prior_only,0.0
70,51.0,0.0809,0.0390067544937981,shrunk_2pt,0.0
65,51.0,0.1159,0.046243258224299005,prior_only,0.0
56,51.0,0.0807,0.03954543516689933,shrunk_2pt,0.0
74,51.0,0.0768,0.03885677339974896,shrunk_2pt,0.0
45,51.0,0.0784,0.039497491958850224,shrunk_2pt,0.0
61,51.0,0.0824,0.040505534023629886,shrunk_2pt,0.0
54,51.0,0.0871,0.042460330670396784,shrunk_2pt,0.0
66,51.0,0.0641,0.03881097456312374,shrunk_2pt,0.0
99,51.0,0.079,0.041880751839472014,shrunk_2pt,0.0
47,51.0,0.071,0.04075872356366718,shrunk_2pt,0.0
50,51.0,0.0947,0.046243258224299005,prior_only,0.0
48,51.0,0.0474,0.03870392324480088,shrunk_2pt,0.0
95,51.0,0.0774,0.04844025308913485,shrunk_2pt,0.0
46,51.0,0.0098,0.03869169947985534,shrunk_2pt,0.0
88,51.0,0.0001,0.026258343170883415,shrunk_4pt,0.0
